77089	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Хаджиите	Хаджиите	VILLAGE	SE	36525
78416	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Церковски	Церковски	VILLAGE	SE	36525
80755	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Черково	Черково	VILLAGE	SE	36525
37650	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Козаре	Козаре	VILLAGE	SE	36525
29129	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Железник	Железник	VILLAGE	SE	36525
72080	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Смолник	Смолник	VILLAGE	SE	36525
04412	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Близнак	Близнак	VILLAGE	SE	46663
06687	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Бръшлян	Бръшлян	VILLAGE	SE	46663
07627	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Бяла вода	Бяла вода	VILLAGE	SE	46663
11051	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Визица	Визица	VILLAGE	SE	46663
17693	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Граматиково	Граматиково	VILLAGE	SE	46663
27022	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Евренозово	Евренозово	VILLAGE	SE	46663
30020	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Заберново	Заберново	VILLAGE	SE	46663
30483	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Звездец	Звездец	VILLAGE	SE	46663
35451	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Калово	Калово	VILLAGE	SE	46663
46663	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Малко Търново	Малко Търново	CITY	SE	07079
48667	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Младежко	Младежко	VILLAGE	SE	46663
67307	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Сливарово	Сливарово	VILLAGE	SE	46663
69328	BG	BGS	Бургас	Бургас	true	BGS12	Малко Търново	Малко Търново	Стоилово	Стоилово	VILLAGE	SE	46663
00878	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Ахтопол	Ахтопол	CITY	SE	48619
06553	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Бродилово	Бродилово	VILLAGE	SE	48619
10094	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Варвара	Варвара	VILLAGE	SE	48619
10361	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Велика	Велика	VILLAGE	SE	48619
32514	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Изгрев	Изгрев	VILLAGE	SE	48619
38251	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Кондолово	Кондолово	VILLAGE	SE	48619
38947	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Кости	Кости	VILLAGE	SE	48619
44094	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Лозенец	Лозенец	VILLAGE	SE	48619
62459	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Резово	Резово	VILLAGE	SE	48619
66528	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Синеморец	Синеморец	VILLAGE	SE	48619
76025	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Фазаново	Фазаново	VILLAGE	SE	48619
48619	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Царево	Царево	CITY	SE	07079
07291	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Българи	Българи	VILLAGE	SE	48619
