0003097	true	Къдраво зеле var. gongylodes	Brassica oleracea var. viridis	Къдраво зеле var. gongylodes	Brassica oleracea var. viridis	0003087	BRSOA
0003098	true	алабаш	Brassica oleracea var. gongylodes 	алабаш	Brassica oleracea var. gongylodes 	0003087	BRSOG
0003100	true	Листни зеленчуци	Листни зеленчуци	Листни зеленчуци	Листни зеленчуци	0003000
0003101	true	Полска салата/кълнова салата	Valerianella locusta	Полска салата/кълнова салата	Valerianella locusta	0003100	VLLLO
0003102	true	Маруля	Lactuca sativa	Маруля	Lactuca sativa	0003100	LACSA
0003103	true	широколистна ендивия /салата ескариол/	Cichorium endivia var. latifolia	широколистна ендивия /салата ескариол/	Cichorium endivia var. latifolia	0003100	CICEL
0003104	true	Къдраволистна ендивия	Cichorium endivia var. crispum	Къдраволистна ендивия	Cichorium endivia var. crispum	0003100	CICEC
0003105	true	Глухарче	Taraxacum officinale	Глухарче	Taraxacum officinale	0003100	TAROF
0003106	true	Кресон	Lepidium sativum subsp. sativum	Кресон	Lepidium sativum subsp. sativum	0003100	LEPSA
0003107	true	Земен кресон	Barbarea verna	Земен кресон	Barbarea verna	0003100	BARVE
0003108	true	обикновена злина	Barbarea vulgaris	обикновена злина	Barbarea vulgaris	0003100	BARVU
0003109	true	Рукола	Eruca sativa	Рукола	Eruca sativa	0003100	ERUVE
0003110	true	Червен синап	Brassica juncea var. rugosa	Червен синап	Brassica juncea var. rugosa	0003100	BRSJR
0003111	true	Спанак	Spinacia oleracea	Спанак	Spinacia oleracea	0003100	SPQOL
0003112	true	Тученица	Portulaca oleracea	Тученица	Portulaca oleracea	0003100	POROL
0003113	true	Листно цвекло/салатно цвекло	Beta vulgaris subsp. vulgaris var. flavescens	Листно цвекло/салатно цвекло	Beta vulgaris subsp. vulgaris var. flavescens	0003100	BEAVF
0003114	true	Манголд	Beta vulgaris subsp. vulgaris var. cicla	Манголд	Beta vulgaris subsp. vulgaris var. cicla	0003100	BEAVV
0003115	true	Воден кресон	Nasturtium officinale	Воден кресон	Nasturtium officinale	0003100	NAAOF
0003116	true	цикория	Cichorium intybus	цикория	Cichorium intybus	0003100	CICIN
0003117	true	Дълголистна цикория/италианска цикория/индустриална цикория	Cichorium intybus var. Foliosum 	Дълголистна цикория/италианска цикория/индустриална цикория	Cichorium intybus var. Foliosum 	0003100	CICIF
0003118	true	Стъблени зеленчуци	Стъблени зеленчуци	Стъблени зеленчуци	Стъблени зеленчуци	0003000
0003119	true	Аспержи	Asparagus officinalis	Аспержи	Asparagus officinalis	0003118	ASPOF
0003120	true	Артишок	Cynara scolymus	Артишок	Cynara scolymus	0003118	CYUSC
0003121	true	Кардун	Cynara cardunculus	Кардун	Cynara cardunculus	0003118	CYUCA
0003122	true	Резене	Foeniculum vulgare var. azoricum	Резене	Foeniculum vulgare var. azoricum	0003118	FOEVA
0003123	true	Праз	Allium porrum	Праз	Allium porrum	0003118	ALLPO
0003124	true	Ревен	Rheum rhabarbarum 	Ревен	Rheum rhabarbarum 	0003118	RHERH
0003125	true	Маслодайни култури	Маслодайни култури	Маслодайни култури	Маслодайни култури	0003000
0003126	true	Лен	Linum usitatissimum	Лен	Linum usitatissimum	0003125	LIUUT
0003127	true	лен маслодаен	Linum usitatissimum маслодаен	лен маслодаен	Linum usitatissimum маслодаен	0003125	LIUUT+NNNLS
0003128	true	лен влакнодаен	Linum usitatissimum влакнодаен	лен влакнодаен	Linum usitatissimum влакнодаен	0003125	LIUUT+NNNFX
0003129	true	Фъстъци	Arachis hypogaea	Фъстъци	Arachis hypogaea	0003125	ARHHY
0003130	true	Мак	Papaver somniferum subsp. somniferum	Мак	Papaver somniferum subsp. somniferum	0003125	PAPSO
0003131	true	Сусам	Sesamum indicum	Сусам	Sesamum indicum	0003125	SEGIN
0003132	true	Слънчоглед	Helianthus annuus	Слънчоглед	Helianthus annuus	0003125	HELAN
0003133	true	рапица - зимна	Brassica napus зимна	рапица - зимна	Brassica napus зимна	0003125	BRSNW
0003134	true	рапица - пролетна	Brassica napus пролетна	рапица - пролетна	Brassica napus пролетна	0003125	BRSNS
0003135	true	Рапица	Brassica napus subsp. napus	Рапица	Brassica napus subsp. napus	0003125	BRSNN
0003136	true	Соя	Glycine max	Соя	Glycine max	0003125	GLXMA
0003137	true	Синап	Brassica juncea	Синап	Brassica juncea	0003125	BRSJU
0003138	true	Синап - черен	Brassica nigra	Синап - черен	Brassica nigra	0003125	BRSNI
0003139	true	Синап - бял	Sinapis alba 	Синап - бял	Sinapis alba 	0003125	SINAL
0003140	true	Репица	Brassica rapa subsp. oleifera	Репица	Brassica rapa subsp. oleifera	0003125	BRSRO
0003141	true	Репица - зимна	Brassica rapa subsp. oleifera	Репица - зимна	Brassica rapa subsp. oleifera	0003125	BRSSA
0003142	true	Репица - пролетна	Brassica rapa subsp. oleifera	Репица - пролетна	Brassica rapa subsp. oleifera	0003125	BRSSP
0003143	true	Памук	Gossypium hirsutum	Памук	Gossypium hirsutum	0003125	GOSHI
0003144	true	Шафран	Carthamus tinctorius	Шафран	Carthamus tinctorius	0003125	CAUTI
0003145	true	Пореч	Borago officinalis	Пореч	Borago officinalis	0003125	BOROF
0003146	true	Камелина	Camelina sativa	Камелина	Camelina sativa	0003125	CMASA
0003147	true	Коноп sativa	Cannabis sativa subsp. Sativ	Коноп sativa	Cannabis sativa subsp. Sativ	0003125	CNISA
0003148	true	Коноп ruderalis	Cannabis ruderalis	Коноп ruderalis	Cannabis ruderalis	0003125	CNIRU
0003149	true	Семкови овощни видове		Семкови овощни видове		0003000
0003150	true	Ябълки	Malus domestica	Ябълки	Malus domestica	0003149	MABSD
0003151	true	Круши	Pyrus communis	Круши	Pyrus communis	0003149	PYUCO
0003152	true	Дюли	Cydonia oblonga	Дюли	Cydonia oblonga	0003149	CYDOB
0003153	true	Мушмули	Mespilus germanica	Мушмули	Mespilus germanica	0003149	MSPGE
0003154	true	Японско нефле/японски мушмули	Eriobotrya japonica	Японско нефле/японски мушмули	Eriobotrya japonica	0003149	EIOJA
0003155	true	хинап	Ziziphus jujuba	хинап	Ziziphus jujuba	0003149	ZIPJU
0003156	true	Костилкови овощни видове	Костилкови овощни видове	Костилкови овощни видове	Костилкови овощни видове	0003000
0003157	true	Кайсии	Prunus armeniaca	Кайсии	Prunus armeniaca	0003156	PRNAR
0003158	true	Череши (сладки)	Prunus avium	Череши (сладки)	Prunus avium	0003156	PRNAV
0003159	true	Дренки	Cornus mas	Дренки	Cornus mas	0003156	CRWMS
0003160	true	Вишни	Prunus cerasus	Вишни	Prunus cerasus	0003156	PRNCE
0003161	true	Праскови	Prunus persica	Праскови	Prunus persica	0003156	PRNPS
0003162	true	Нектарини	Prunus persica var. nucipersica	Нектарини	Prunus persica var. nucipersica	0003156	PRNPN
0003163	true	Сливи	Prunus domestica	Сливи	Prunus domestica	0003156	PRNDO
0003164	true	Джанки	Prunus cerasifera	Джанки	Prunus cerasifera	0003156	PRNCF
0003165	true	Лозя	Лозя	Лозя	Лозя	0003000
0003166	true	Трапезни лозя	Vitis vinifera трапезни	Трапезни лозя	Vitis vinifera трапезни	0003165	VITVI+3HCOFD
0003167	true	Винени лозя	Vitis vinifera винени	Винени лозя	Vitis vinifera винени	0003165	VITVI+3HCOPD
0003168	true	Ягодоплодни култури	Ягодоплодни култури	Ягодоплодни култури	Ягодоплодни култури	0003000
0003169	true	Ягоди	Fragaria x ananassa	Ягоди	Fragaria x ananassa	0003168	FRAAN
0003170	true	Къпини	Rubus fruticosus	Къпини	Rubus fruticosus	0003168	RUBFR
0003171	true	Полски къпини	Rubus caesius	Полски къпини	Rubus caesius	0003168	RUBCA
0003172	true	Малини (червени и жълти)	Rubus idaeus	Малини (червени и жълти)	Rubus idaeus	0003168	RUBID
0003173	true	Боровинки angustifolium	Vaccinium angustifolium	Боровинки angustifolium	Vaccinium angustifolium	0003168	VACAN
0003174	true	Боровинки corymbosum	Vaccinium corymbosum	Боровинки corymbosum	Vaccinium corymbosum	0003168	VACCO
0003175	true	Боровинки virgatum	Vaccinium virgatum	Боровинки virgatum	Vaccinium virgatum	0003168	VACVG
0003176	true	Арония arbutifoli	Aronia arbutifoli	Арония arbutifoli	Aronia arbutifoli	0003168	ABOAR
0003177	true	Арония melanocarpa	Aronia melanocarpa	Арония melanocarpa	Aronia melanocarpa	0003168	ABOME
0003178	true	Арония prunifolia	Aronia prunifolia	Арония prunifolia	Aronia prunifolia	0003168	ABOPR
0003179	true	Боровинки	Vaccinium sp.	Боровинки	Vaccinium sp.	0003168	VACSS
0003180	true	Червени боровинки	Vaccinium macrocarpon	Червени боровинки	Vaccinium macrocarpon	0003168	VACMA
0003181	true	Френско грозде (черно)	Ribes nigrum	Френско грозде (черно)	Ribes nigrum	0003168	RIBNI
0003182	true	Френско грозде (червено)	Ribes rubrum	Френско грозде (червено)	Ribes rubrum	0003168	RIBRU
0003183	true	Цариградско грозде (зелено, червено и жълто)	Ribes uva-crispa	Цариградско грозде (зелено, червено и жълто)	Ribes uva-crispa	0003168	RIBUC
0003184	true	Шипки canina	Rosa canina	Шипки canina	Rosa canina	0003168	ROSCN
0003185	true	Шипки majalis	Rosa majalis	Шипки majalis	Rosa majalis	0003168	ROSMJ
0003186	true	Шипки rugosa	Rosa rugosa	Шипки rugosa	Rosa rugosa	0003168	ROSRG
0003187	true	Черници (бели)	Morus alba	Черници (бели)	Morus alba	0003168	MORAL
0003188	true	Черници (черни)	Morus nigra	Черници (черни)	Morus nigra	0003168	MORNI
0003189	true	Азаролски глог/средиземноморски мушмули	Crataegus azarolus	Азаролски глог/средиземноморски мушмули	Crataegus azarolus	0003168	CSCAZ
0003190	true	Черен бъз	Sambucus nigra	Черен бъз	Sambucus nigra	0003168	SAMNI
0003191	true	Червен глог	Crataegus monogyna	Червен глог	Crataegus monogyna	0003168	CSCMO
0003192	true	Смокини	Ficus carica	Смокини	Ficus carica	0003168	FIUCA
0003193	true	Маслини	Olea europaea	Маслини	Olea europaea	0003168	OLVEU
0003194	true	Киви (зелено, червено, жълто) deliciosa	Actinidia deliciosa	Киви (зелено, червено, жълто) deliciosa	Actinidia deliciosa	0003168	ATIDE
0003195	true	Киви (зелено, червено, жълто) chinensis	Actinidia chinensis	Киви (зелено, червено, жълто) chinensis	Actinidia chinensis	0003168	ATICH
0003196	true	Райска ябълка	Diospyros kaki	Райска ябълка	Diospyros kaki	0003168	DOSKA
0003197	true	Бодлива круша/кактусова смокиня	Opuntia ficus-indica	Бодлива круша/кактусова смокиня	Opuntia ficus-indica	0003168	OPUFI
0003198	true	Нар	Punica granatum	Нар	Punica granatum	0003168	PUNGR
0003199	true	Черупкови плодове	Черупкови плодове	Черупкови плодове	Черупкови плодове	0003000
0003200	true	Бадеми	Prunus dulcis	Бадеми	Prunus dulcis	0003199	PRNDU
0003201	true	Кестени crenata	Castanea crenata	Кестени crenata	Castanea crenata	0003199	CSNCR
0003202	true	Кестени dentata	Castanea dentata	Кестени dentata	Castanea dentata	0003199	CSNDE
0003203	true	Кестени mollissima	Castanea mollissima	Кестени mollissima	Castanea mollissima	0003199	CSNMO
0003204	true	Кестени sativa	Castanea sativa	Кестени sativa	Castanea sativa	0003199	CSNSA
0003205	true	конски кестен	Aesculus hippocastanum	конски кестен	Aesculus hippocastanum	0003199	AECHI
0003206	true	Леска/Лешници	Corylus avellana	Леска/Лешници	Corylus avellana	0003199	CYLAV
0003207	true	Шамфъстък	Pistacia vera	Шамфъстък	Pistacia vera	0003199	PIAVE
0003208	true	Орехи nigra	Juglans nigra	Орехи nigra	Juglans nigra	0003199	IUGNI
0003209	true	Орехи regia	Juglans regia	Орехи regia	Juglans regia	0003199	IUGRE
0003210	true	Пеканови орехи/Пекан	Carya illinoinensis	Пеканови орехи/Пекан	Carya illinoinensis	0003199	CYAIL
0003211	true	Цитруси	Цитруси	Цитруси	Цитруси	0003000
0003212	true	Грейпфрути	Citrus paradisi	Грейпфрути	Citrus paradisi	0003211	CIDPA
0003213	true	Портокали	Citrus sinensis	Портокали	Citrus sinensis	0003211	CIDSI
0003214	true	Лимони	Citrus limon	Лимони	Citrus limon	0003211	CIDLI
0003215	true	Сладки лимони/лайм	Citrus aurantiifolia	Сладки лимони/лайм	Citrus aurantiifolia	0003211	CIDAF
0003216	true	Мандарини	Citrus deliciosa	Мандарини	Citrus deliciosa	0003211	CIDDE
0003217	true	Помело	Citrus maxima	Помело	Citrus maxima	0003211	CIDGR
0003218	true	Подправки и ядливи цветя	Подправки и ядливи цветя	Подправки и ядливи цветя	Подправки и ядливи цветя	0003000
0003219	true	Кервел	Anthriscus cerefolium	Кервел	Anthriscus cerefolium	0003218	ANRCE
0003220	true	Сибирски лук/лук резанец/салатен лук	Allium schoenoprasum	Сибирски лук/лук резанец/салатен лук	Allium schoenoprasum	0003218	ALLSC
0003221	true	Левурда/мечи лук	Allium ursinum	Левурда/мечи лук	Allium ursinum	0003218	ALLUR
0003222	true	Листа целина/стъблена целина	Apium graveolens var. secalinum 	Листа целина/стъблена целина	Apium graveolens var. secalinum 	0003218	APUGS
0003223	true	Магданоз	Petroselinum crispum 	Магданоз	Petroselinum crispum 	0003218	PARCR
0003224	true	Градински чай/салвия	Salvia officinalis	Градински чай/салвия	Salvia officinalis	0003218	SALOF
0003225	true	Розмарин	Rosmarinus officinalis	Розмарин	Rosmarinus officinalis	0003218	RMSOF
0003226	true	Мащерка	Thymus vulgaris	Мащерка	Thymus vulgaris	0003218	THYVU
0003227	true	Риган	Origanum vulgare	Риган	Origanum vulgare	0003218	ORIVU
0003228	true	Градинска чубрица	Satureja hortensis	Градинска чубрица	Satureja hortensis	0003218	STIHO
0003229	true	Босилек	Ocimum basilicum 	Босилек	Ocimum basilicum 	0003218	OCIBA
0003230	true	Маточина	Melissa officinalis	Маточина	Melissa officinalis	0003218	MLSOF
0003231	true	обикновена мента	Mentha spicata	обикновена мента	Mentha spicata	0003218	MENSP
0003232	true	Дафинов лист/лавър	Laurus nobilis	Дафинов лист/лавър	Laurus nobilis	0003218	LURNO
0003233	true	Естрагон	Artemisia dracunculus	Естрагон	Artemisia dracunculus	0003218	ARTDR
0003234	true	Коприва	Urtica dioica	Коприва	Urtica dioica	0003218	URTDI
0003235	true	Стевия	Stevia rebaudiana	Стевия	Stevia rebaudiana	0003218	SVARE
0003236	true	Девисил	Levisticum officinale	Девисил	Levisticum officinale	0003218	LEWOF
0003237	true	Анасон	Pimpinella anisum	Анасон	Pimpinella anisum	0003218	PIMAN
0003238	true	Кориандър	Coriandrum sativum	Кориандър	Coriandrum sativum	0003218	CORSA
0003239	true	Кимион	Cuminum cyminum	Кимион	Cuminum cyminum	0003218	CVUCY
0003240	true	Копър 	Anethum graveolens	Копър 	Anethum graveolens	0003218	AFEGR
0003241	true	Резене 	Foeniculum vulgare	Резене 	Foeniculum vulgare	0003218	FOEVU
0003242	true	Сминдух	Trigonella foenum-graecum	Сминдух	Trigonella foenum-graecum	0003218	TRKFG
0003243	true	Ким	Carum carvi	Ким	Carum carvi	0003218	CRYCA
0003244	true	Хвойна	Juniperus communis	Хвойна	Juniperus communis	0003218	IUPCO
0003245	true	Сладък корен/гол сладник	Glycyrrhiza glabra	Сладък корен/гол сладник	Glycyrrhiza glabra	0003218	GYCGL
0003246	true	Жълт минзухар	Crocus sativus	Жълт минзухар	Crocus sativus	0003218	CVOSA
0003247	true	Корени от цикория	Cichorium intybus var. Sativum	Корени от цикория	Cichorium intybus var. Sativum	0003218	CICIS
0003248	true	Медицински и ароматни култури	Медицински и ароматни култури	Медицински и ароматни култури	Медицински и ароматни култури	0003000
0003249	true	Лайка nobile	Chamaemelum nobile	Лайка nobile	Chamaemelum nobile	0003248	ANTNO
0003250	true	Лайка chamomilla	Matricaria chamomilla	Лайка chamomilla	Matricaria chamomilla	0003248	MATCH
0003251	true	майорана	Majorana hortensis	майорана	Majorana hortensis	0003248	MAJHO
0003252	true	татул	Datura stramonium	татул	Datura stramonium	0003248	DATST
0003253	true	черна мерудия	Nigella sativa	черна мерудия	Nigella sativa	0003248	NIGSA
0003254	true	Хибискус	Hibiscus sabdariffa	Хибискус	Hibiscus sabdariffa	0003248	HIBSA
0003255	true	Роза 	Rosa spp.	Роза 	Rosa spp.	0003248	ROSSS
0003256	true	Бяла акация, салкъм	Robinia pseudoacacia	Бяла акация, салкъм	Robinia pseudoacacia	0003248	ROBPS
0003257	true	Цветарска хризантема/черницолистна хризантема/едроцветна китайска хризантема	Chrysanthemum morifolium	Цветарска хризантема/черницолистна хризантема/едроцветна китайска хризантема	Chrysanthemum morifolium	0003248	CHYHO
0003258	true	Обикновена метличина 	Centaurea cyanus	Обикновена метличина 	Centaurea cyanus	0003248	CENCY
0003259	true	Лечебна иглика	Primula veris	Лечебна иглика	Primula veris	0003248	PRIVE
0003260	true	Паричка	Bellis perennis	Паричка	Bellis perennis	0003248	BELPE
0003261	true	Висока жълтуга	Genista tinctoria	Висока жълтуга	Genista tinctoria	0003248	GENTI
0003262	true	Полски мак/кадънка	Papaver rhoeas	Полски мак/кадънка	Papaver rhoeas	0003248	PAPRH
0003263	true	Градинска ружа	Alcea rosea; Althaea rosea	Градинска ружа	Alcea rosea; Althaea rosea	0003248	ALGRO
0003264	true	Обикновена ралица	Delphinium consolida	Обикновена ралица	Delphinium consolida	0003248	CNSRE
0003265	true	Лавандула	Lavandula angustifolia	Лавандула	Lavandula angustifolia	0003248	LAVAN
0003266	true	Жълт кантарион/порезниче	Hypericum perforatum	Жълт кантарион/порезниче	Hypericum perforatum	0003248	HYPPE
0003267	true	Бял равнец	Achillea millefolium	Бял равнец	Achillea millefolium	0003248	ACHMI
0003268	true	Мечо грозде	Arctostaphylos uva-ursi	Мечо грозде	Arctostaphylos uva-ursi	0003248	ARYUU
0003269	true	Жасмин officinale	Jasminum officinale	Жасмин officinale	Jasminum officinale	0003248	IASOF
0003270	true	Жасмин sambac	Jasminum sambac	Жасмин sambac	Jasminum sambac	0003248	IASSA
0003271	true	Липа cordata	Tilia cordata	Липа cordata	Tilia cordata	0003248	TILCO
0003272	true	Липа platyphyllos	Tilia platyphyllos	Липа platyphyllos	Tilia platyphyllos	0003248	TILPL
0003273	true	Сребролистна липа	Tilia tomentosa; Tilia argentea	Сребролистна липа	Tilia tomentosa; Tilia argentea	0003248	TILTO
0003274	true	Валериана	Valeriana officinalis	Валериана	Valeriana officinalis	0003248	VALOF
0003275	true	маслодайна роза	Rosa damascena	маслодайна роза	Rosa damascena	0003248	ROSDM
0003276	true	мента	Mentha piperita	мента	Mentha piperita	0003248	MENPI
0003277	true	беладона/старо биле	Atropa belladonna	беладона/старо биле	Atropa belladonna	0003248	ATRBE
0003278	true	блатно кокиче	Leucojum aestivum	блатно кокиче	Leucojum aestivum	0003248	LEJAE
0003279	true	черен блян	Hyoscyamus niger	черен блян	Hyoscyamus niger	0003248	HSYNI
0003280	true	бял риган	Origanum heracleoticum	бял риган	Origanum heracleoticum	0003248	ORISS
0003281	true	ехинацея	Echinacea sp.	ехинацея	Echinacea sp.	0003248	ECESS
0003282	true	жълт мак	Glaucium flavum	жълт мак	Glaucium flavum	0003248	GUCFL
0003283	true	дребен зимзелен	Vinca minor	дребен зимзелен	Vinca minor	0003248	VINMI
0003284	true	лечебен исоп / хизоп	Hyssopus officinalis	лечебен исоп / хизоп	Hyssopus officinalis	0003248	HYSOF
0003285	true	левзея	Leuzea carthamoides	левзея	Leuzea carthamoides	0003248	RCMCA
0003286	true	медицинска ружа	Althaea officinalis	медицинска ружа	Althaea officinalis	0003248	ALGOF
0003287	true	монарда	Monarda fistulosa	монарда	Monarda fistulosa	0003248	MOAFI
0003288	true	непета	Nepeta nervosa	непета	Nepeta nervosa	0003248	NEPNE
0003289	true	пелин	Artemisia sp.	пелин	Artemisia sp.	0003248	ARTSS
0003290	true	пиретрум	Pyrethrum cinerariaefolium	пиретрум	Pyrethrum cinerariaefolium	0003248	CHYCI
0003291	true	чувен	Chenopodium bonus-henricus	чувен	Chenopodium bonus-henricus	0003248	CHEBH
0003292	true	бял трън	Silybum marianum	бял трън	Silybum marianum	0003248	SLYMA
0003293	true	тинтява	Gentiana sp.	тинтява	Gentiana sp.	0003248	GETSS
0003294	true	невен	Calendula officinalis	невен	Calendula officinalis	0003248	CLDOF
0003295	true	рицин	Ricinus communis	рицин	Ricinus communis	0003248	RIICO
0003296	true	Растения от семейство рожкови	Растения от семейство рожкови	Растения от семейство рожкови	Растения от семейство рожкови	0003000
0003297	true	Рожкови	Ceratonia siliqua	Рожкови	Ceratonia siliqua	0003296	CEQSI
0003298	true	Фуражни култури	Фуражни култури	Фуражни култури	Фуражни култури	0003000
0003299	true	Люцерна	Medicago sativa	Люцерна	Medicago sativa	0003298	MEDSA
0003300	true	детелина	Trifolium sp.	детелина	Trifolium sp.	0003298	TRFSS
0003301	true	полска детелина	Trifolium campestre	полска детелина	Trifolium campestre	0003298	TRFCA
0003302	true	звездан	Lotus corniculatos	звездан	Lotus corniculatos	0003298	LOTCO
0003303	true	еспарзета	Onobrychis sp.	еспарзета	Onobrychis sp.	0003298	ONBSS
0003304	true	фиева еспарзета	Onobrychis viciifolia	фиева еспарзета	Onobrychis viciifolia	0003298	ONBVI
0003305	true	фий	Vicia sativa	фий	Vicia sativa	0003298	VICSA
0003306	true	бурчак	Vicia ervilia	бурчак	Vicia ervilia	0003298	VICER
0003307	true	репко	Brassica pekinensis x B. Rapa sylvestris	репко	Brassica pekinensis x B. Rapa sylvestris	0003298	BRSRP
0003308	true	синап	Sinapis sp.	синап	Sinapis sp.	0003298	SINSS
0003309	true	Мохар, Чумиза	Setaria italica subsp. moharica	Мохар, Чумиза	Setaria italica subsp. moharica	0003298	SETIM
0003310	true	Китайски мискантус	Miscanthus sinensis	Китайски мискантус	Miscanthus sinensis	0003298	MISSI
0003311	true	Култивирани гъби	Култивирани гъби	Култивирани гъби	Култивирани гъби	0003000
0003312	true	Обикновени печурки	Agaricus bisporus 	Обикновени печурки	Agaricus bisporus 	0003311	AGARBI
0003313	true	Кладница	Pleurotus ostreatus	Кладница	Pleurotus ostreatus	0003311	PLEUOS
0003314	true	Шиитаке	Lentinula edodes	Шиитаке	Lentinula edodes	0003311	LENTED
0003315	true	култивирани гъби	Agaricus	култивирани гъби	Agaricus	0003311	1AGARG
0003316	true	Дървесни видове	Дървесни видове	Дървесни видове	Дървесни видове	0003000
0003317	true	Черна топола	Populus nigra	Черна топола	Populus nigra	0003316	POPNI
0003318	true	Бяла топола	Populus alba	Бяла топола	Populus alba	0003316	POPAL
0003319	true	Трепетлика/осика	Populus tremula	Трепетлика/осика	Populus tremula	0003316	POPTR
0003320	true	Бяла върба	Salix alba	Бяла върба	Salix alba	0003316	SAXAL
0003321	true	Тритичинкова върба	Salix triandra	Тритичинкова върба	Salix triandra	0003316	SAXTR
0003322	true	Трошлива върба	Salix fragilis	Трошлива върба	Salix fragilis	0003316	SAXRU
0003323	true	Ракита	Salix purpurea	Ракита	Salix purpurea	0003316	SAXPU
0003324	true	Ива	Salix caprea	Ива	Salix caprea	0003316	SAXCP
0003325	true	Черна елша	Alnus glutinosa	Черна елша	Alnus glutinosa	0003316	ALUGL
0003326	true	Полски бряст	Ulmus minor	Полски бряст	Ulmus minor	0003316	ULMMI
0003327	true	Източен чинар	Platanus orientalis	Източен чинар	Platanus orientalis	0003316	PLTOR
0003328	true	Кипарис	Cupressus sp.	Кипарис	Cupressus sp.	0003316	CVBSS
0003329	true	Декоративни видове	Декоративни видове	Декоративни видове	Декоративни видове	0003000
0003330	true	чемшир	Buxus sempervirens	чемшир	Buxus sempervirens	0003329	BUXSE
0003331	true	Пеларгониум/мушкато	Pelargonium sp.	Пеларгониум/мушкато	Pelargonium sp.	0003329	PELSS
0003332	true	гладиоли	Gladiolus sp.	гладиоли	Gladiolus sp.	0003329	GLASS
0003333	true	хризантеми	Chrysanthemum sp.	хризантеми	Chrysanthemum sp.	0003329	CHYSS
0003334	true	карамфили	Dianthus sp.	карамфили	Dianthus sp.	0003329	DINSS
0003335	true	бегонии	Begonia sp.	бегонии	Begonia sp.	0003329	BEGSS
0003336	true	далии	Dahlia sp.	далии	Dahlia sp.	0003329	DAHSS
0003337	true	лилии	Lilium sp.	лилии	Lilium sp.	0003329	LILSS
0003338	true	момина сълза	Convallaria majalis	момина сълза	Convallaria majalis	0003329	CNKMA
0003339	true	лалета	Tulipa sp.	лалета	Tulipa sp.	0003329
0003340	true	нарцис	Narcissus  sp.	нарцис	Narcissus  sp.	0003329
0003341	true	зюмбюл 	Hyacinthus sp.	зюмбюл 	Hyacinthus sp.	0003329
0003342	true	ирис 	Iris sp.	ирис 	Iris sp.	0003329
0003343	true	минзухар	Crocus sp.	минзухар	Crocus sp.	0003329
0003344	true	анемоне	Anemone sp.	анемоне	Anemone sp.	0003329
0003345	true	Горски площи	Горски площи	Горски площи	Горски площи	0003000
0003346	true	иглолистни гори	иглолистни гори	иглолистни гори	иглолистни гори	0003345
0003347	true	широколистни гори	широколистни гори	широколистни гори	широколистни гори	0003345
0003348	true	смесени гори	смесени гори	смесени гори	смесени гори	0003345
0003349	true	Постоянно затревени площи	Постоянно затревени площи	Постоянно затревени площи	Постоянно затревени площи	0003000
0003350	true	ливади	ливади	ливади	ливади	0003349
0003351	true	пасища	пасища	пасища	пасища	0003349
0003352	true	Разсадници	Разсадници	Разсадници	Разсадници	0003000
0003353	true	за горски видове	за горски видове	за горски видове	за горски видове	0003352
0003354	true	за овощни култури	за овощни култури	за овощни култури	за овощни култури	0003352
0003355	true	за лозя (маточни лозя, лозови вкоренилища)	за лозя (маточни лозя, лозови вкоренилища)	за лозя (маточни лозя, лозови вкоренилища)	за лозя (маточни лозя, лозови вкоренилища)	0003352
0003356	true	Неземеделски площи	Неземеделски площи	Неземеделски площи	Неземеделски площи	0003000
0003357	true	пътища	пътища	пътища	пътища	0003356
0003358	true	железопътни линии	железопътни линии	железопътни линии	железопътни линии	0003356
0003359	true	аерогари	аерогари	аерогари	аерогари	0003356
0003360	true	краища на полета	краища на полета	краища на полета	краища на полета	0003356
0003361	true	пешеходни пътеки	пешеходни пътеки	пешеходни пътеки	пешеходни пътеки	0003356
0003362	true	индустриални зони	индустриални зони	индустриални зони	индустриални зони	0003356
0003363	true	промишлени зони	промишлени зони	промишлени зони	промишлени зони	0003356
0003364	true	археологически обекти	археологически обекти	археологически обекти	археологически обекти	0003356
0003365	true	гробища	гробища	гробища	гробища	0003356
0003366	true	площади	площади	площади	площади	0003356
0003367	true	тротоари	тротоари	тротоари	тротоари	0003356
0003368	true	паркови алеи	паркови алеи	паркови алеи	паркови алеи	0003356
0003369	true	крайпътни пешеходни пътеки	крайпътни пешеходни пътеки	крайпътни пешеходни пътеки	крайпътни пешеходни пътеки	0003356
0003370	true	магистрални райони	магистрални райони	магистрални райони	магистрални райони	0003356
0003371	true	райони с фотоволтаични панели	райони с фотоволтаични панели	райони с фотоволтаични панели	райони с фотоволтаични панели	0003356
0003372	true	отточни канали без воден поток	отточни канали без воден поток	отточни канали без воден поток	отточни канали без воден поток	0003356
0003373	true	напоителни канали без воден поток	напоителни канали без воден поток	напоителни канали без воден поток	напоителни канали без воден поток	0003356
0003374	true	стърнища	стърнища	стърнища	стърнища	0003356
0003375	true	Складове	Складове	Складове	Складове	0003000
0003376	true	складирана продукция	складирана продукция	складирана продукция	складирана продукция	0003375
0003377	true	празни складове	празни складове	празни складове	празни складове	0003375
0003378	true	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	0003000
0003379	true	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	Третиране преди сеитба/ разсаждане	0003378
